ada,contract_id,decision_type,amount,issue_date
6ΡΕΕ46907Φ-ΜΙ8,contract:305939408352,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,319999.2,2020-01-17
ΡΒΕΙ46907Φ-Χ9Μ,contract:c8246a8336f4,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,3643.12,2020-01-17
6ΠΟ146907Φ-Σ5Η,contract:c8246a8336f4,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,3571.2,2020-03-27
ΩΨΔΛ46907Φ-ΤΟΧ,contract:c8246a8336f4,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,3596.0,2020-03-27
Ω6ΝΘ46907Φ-0ΗΠ,contract:c8246a8336f4,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,3620.49,2020-03-30
ΨΒ3246907Φ-ΘΚΑ,contract:1b03052b675a,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,20708.0,2020-01-27
ΨΔΓΓ46907Φ-ΩΣΚ,contract:1b03052b675a,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,20943.6,2020-02-13
ΩΘ1Α46907Φ-ΣΑ8,contract:1b03052b675a,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,21000.64,2020-02-19
6ΔΨΡ46907Φ-Θ3Κ,contract:1b03052b675a,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,20679.0,2020-02-20
Ω1ΡΥ46907Φ-6Υ1,contract:1b03052b675a,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,20468.93,2020-02-20
622Α46907Φ-ΔΥΩ,contract:df7421e40619,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,3720.0,2020-02-07
6ΔΧ246907Φ-ΕΨ5,contract:df7421e40619,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,3720.0,2020-03-27
66Σ246907Φ-ΑΤΙ,contract:a5f818772ea4,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,13384.25,2020-02-07
ΩΛΩΗ46907Φ-ΔΝΤ,contract:ffbc23fd47ca,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,8097.2,2020-02-07
69ΥΞ46907Φ-ΛΑ8,contract:a855df6e3bca,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,9672.0,2020-02-10
