ada,contract_id,decision_type,amount,issue_date
6Μ7ΓΟΕΘ4-1ΒΕ,contract:57c096c91516,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,2071.0,1580680800000
6Δ3ΒΟΕΘ4-ΞΨΡ,contract:57c096c91516,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,2047.0,1590537600000
9ΟΙ9ΟΕΘ4-ΛΨΖ,contract:57c096c91516,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,2016.0,1591563600000
6ΖΣΑΟΕΘ4-ΞΘΗ,contract:57c096c91516,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,1932.84,1595980800000
ΨΠΩΙΟΕΘ4-ΞΘΗ,contract:57c096c91516,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,1950.0,1595980800000
ΩΨΣΒΟΕΘ4-ΤΤΥ,contract:57c096c91516,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,1954.0,1598562000000
6ΔΦΛΟΕΘ4-Ψ5Π,contract:57c096c91516,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,1880.0,1598832000000
ΩΨΜΗΟΕΘ4-ΛΛΝ,contract:57c096c91516,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,2016.0,1603663200000
66ΨΟΟΕΘ4-Γ5Υ,contract:57c096c91516,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,1945.0,1605484800000
ΩΗΝΔΟΕΘ4-33Θ,contract:57c096c91516,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,1903.0,1606428000000
62ΙΧΟΕΘ4-ΔΧΗ,contract:57c096c91516,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,2006.0,1609538400000
6699ΟΕΘ4-ΕΚΛ,contract:57c096c91516,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,1998.75,1613520000000
Ψ6ΖΚΟΕΘ4-Η7Θ,contract:57c096c91516,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,1907.13,1614816000000
ΩΗΛΟΟΕΘ4-1ΔΛ,contract:57c096c91516,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,1880.0,1616112000000
Ψ9Δ9ΟΕΘ4-ΧΡ1,contract:57c096c91516,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,1978.0,1620345600000
Ψ2Υ1ΟΕΘ4-Ο1Υ,contract:57c096c91516,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,1988.0,1626652800000
6ΤΟΖΟΕΘ4-ΓΕ3,contract:57c096c91516,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,1880.0,1629244800000
Ω5Η2ΟΕΘ4-ΔΓ3,contract:57c096c91516,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,1850.0,1632787200000
6Ψ9ΟΟΕΘ4-ΘΕΙ,contract:b4b309db9c7f,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,1.305,1580680800000
6ΨΑΙΟΕΘ4-ΦΞΧ,contract:569b671369cf,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,97.0,1580680800000
ΨΡΥΓΟΕΘ4-5Γ7,contract:81d335b2ca7d,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,21774.0,1580680800000
ΩΗΜ3ΟΕΘ4-ΓΘ5,contract:60b4803510a7,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,7.32,1580680800000
ΩΨΕΔΟΕΘ4-ΜΓΒ,contract:6f69c62dd725,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,32.5,1580680800000
6578ΟΕΘ4-ΑΘΠ,contract:e7480cb231c4,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,2.499,1580853600000
