ada,contract_id,decision_type,amount,issue_date
ΩΟ6Ψ4690ΩΧ-2ΚΤ,contract:fecad6498790,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,1036274.22,1546387200000
61ΠΡ4690ΩΧ-5ΚΨ,contract:8b7c8880402e,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,527847.12,1546473600000
6ΓΕΔ4690ΩΧ-ΑΤΝ,contract:0f8c721bf3a9,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,57422.0,1546473600000
7ΜΔΔ4690ΩΧ-ΦΦΗ,contract:0f8c721bf3a9,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,4094.75,1546473600000
ΩΒΠΠ4690ΩΧ-Ω0Ρ,contract:0f8c721bf3a9,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,75255.91,1546473600000
ΩΔΒΞ4690ΩΧ-84Υ,contract:0f8c721bf3a9,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,22876.69,1546473600000
ΩΔΗΔ4690ΩΧ-ΚΩΖ,contract:0f8c721bf3a9,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,133731.36,1546473600000
ΩΥ294690ΩΧ-8Δ0,contract:0f8c721bf3a9,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,15301.41,1546473600000
Ψ4Υ94690ΩΧ-ΣΤΥ,contract:0f8c721bf3a9,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,4619.0,2019-01-03
6Λ1Ε4690ΩΧ-ΙΥ4,contract:0f8c721bf3a9,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,11413.04,1546560000000
Ω26Κ4690ΩΧ-2ΣΡ,contract:0f8c721bf3a9,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,156087.52,1546560000000
ΩΑΤ04690ΩΧ-ΛΧΡ,contract:0f8c721bf3a9,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,276850.94,1546560000000
ΨΦ294690ΩΧ-ΨΤΒ,contract:0f8c721bf3a9,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,258310.28,1546819200000
64ΕΛ4690ΩΧ-ΓΜΚ,contract:0f8c721bf3a9,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,164669.55,1546905600000
Ω8Λ54690ΩΧ-ΓΙΔ,contract:0f8c721bf3a9,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,18083.07,1546905600000
ΨΑΤΚ4690ΩΧ-ΘΦΒ,contract:0f8c721bf3a9,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,6715.27,1546992000000
ΨΠΒΡ4690ΩΧ-Ψ7Η,contract:0f8c721bf3a9,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,46258.33,1546992000000
6ΜΖΦ4690ΩΧ-Ζ54,contract:0f8c721bf3a9,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,715.03,1547078400000
6ΤΙ24690ΩΧ-ΚΨΔ,contract:0f8c721bf3a9,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,8546.19,1547078400000
ΨΑΧ54690ΩΧ-ΘΞ5,contract:0f8c721bf3a9,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,94230.41,1547078400000
ΩΡ344690ΩΧ-8ΕΠ,contract:0f8c721bf3a9,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,843.69,1547078400000
ΩΦ3Υ4690ΩΧ-ΣΑΗ,contract:0f8c721bf3a9,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,88161.27,1547078400000
673Α4690ΩΧ-29Β,contract:0f8c721bf3a9,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,3838.0,1547164800000
68Ω04690ΩΧ-Α4Ξ,contract:0f8c721bf3a9,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,8546.19,1547164800000
ΨΡΜΥ4690ΩΧ-Η75,contract:0f8c721bf3a9,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,1138.82,1547164800000
ΨΥ9Β4690ΩΧ-Η1Φ,contract:0f8c721bf3a9,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,153774.91,1547164800000
Ω5ΙΒ4690ΩΧ-ΦΜΛ,contract:0f8c721bf3a9,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,8546.19,1547164800000
60Φ34690ΩΧ-Α9Ω,contract:0f8c721bf3a9,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,11160.0,1547424000000
60ΩΓ4690ΩΧ-ΣΕΘ,contract:0f8c721bf3a9,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,4194.3,1547424000000
68074690ΩΧ-3ΣΣ,contract:0f8c721bf3a9,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,127724.64,1547424000000
6ΗΘΦ4690ΩΧ-ΩΞΟ,contract:0f8c721bf3a9,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,8060.0,1547424000000
6ΛΚΔ4690ΩΧ-ΔΞΦ,contract:0f8c721bf3a9,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,2800.0,1547424000000
6ΨΛΧ4690ΩΧ-Ε9Μ,contract:0f8c721bf3a9,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,18500.0,1547424000000
7Χ6Η4690ΩΧ-ΣΘΒ,contract:0f8c721bf3a9,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,8128.25,1547424000000
ΨΕΠΘ4690ΩΧ-ΩΜΙ,contract:0f8c721bf3a9,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,161437.89,1547424000000
ΨΟ9Π4690ΩΧ-ΥΒΛ,contract:0f8c721bf3a9,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,7500.0,1547424000000
ΨΩΡΞ4690ΩΧ-ΘΧΛ,contract:0f8c721bf3a9,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,19495.09,1547424000000
ΩΝΣΣ4690ΩΧ-ΗΥ5,contract:0f8c721bf3a9,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,6820.0,1547424000000
66ΡΟ4690ΩΧ-ΤΦΠ,contract:0f8c721bf3a9,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,68581.42,1547510400000
90ΥΨ4690ΩΧ-Η4Β,contract:0f8c721bf3a9,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,9920.0,1547510400000
9ΡΝΧ4690ΩΧ-4ΞΜ,contract:0f8c721bf3a9,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,12000.0,1547510400000
Ρ4ΦΞ4690ΩΧ-7ΤΜ,contract:0f8c721bf3a9,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,13640.0,1547510400000
ΡΗΠΞ4690ΩΧ-Α5Τ,contract:0f8c721bf3a9,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,16000.0,1547510400000
ΨΨΗΨ4690ΩΧ-Ξ9Λ,contract:0f8c721bf3a9,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,31000.0,1547510400000
Ω22Κ4690ΩΧ-Ε20,contract:0f8c721bf3a9,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,29760.0,2019-01-15
6ΧΝΒ4690ΩΧ-79Ο,contract:0f8c721bf3a9,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,97717.84,1547596800000
ΨΗΡΜ4690ΩΧ-4ΣΜ,contract:0f8c721bf3a9,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,132180.21,1547596800000
ΨΠΦΥ4690ΩΧ-ΕΝΠ,contract:0f8c721bf3a9,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,107867.8,1547596800000
Ω02Ο4690ΩΧ-ΣΥΡ,contract:0f8c721bf3a9,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,30711.3,1547596800000
Ω2ΝΟ4690ΩΧ-ΠΣΟ,contract:0f8c721bf3a9,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,121890.52,1547596800000
